player_pair,pass_percentage_1,total_passes_1,pass_percentage_2,total_passes_2
"Taylor Turnquist, Brooke White",0,0,0,0
"Taylor Turnquist, Chelsey Brodt-Rosenthal",0,0,0,0
"Taylor Turnquist, Emma Stauber",0,0,0,0
"Taylor Turnquist, Haley Mack",0,0,0,0
"Taylor Turnquist, Haylea Schmid",0,0,0,0
"Taylor Turnquist, Jonna Curtis",0,0,0,0
"Taylor Turnquist, Lynn Astrup",0,0,0,0
"Taylor Turnquist, Maddie Rowe",0,0,0,0
"Taylor Turnquist, Meaghan Pezon",0,0,0,0
"Taylor Turnquist, Meghan Lorence",0,0,0,0
"Taylor Turnquist, Nina Rodgers",0,0,0,0
"Taylor Turnquist, Rose Alleva",0,0,0,0
"Taylor Turnquist, Sara Bustad",0,0,0,0
"Taylor Turnquist, Stephanie Anderson",0,0,0,0
"Taylor Turnquist, Sydney Baldwin",0,0,0,0
"Taylor Turnquist, Winny Brodt-Brown",0,0,0,0
"Taylor Turnquist, Amy Curlew",0,0,0,0
"Taylor Turnquist, Breanne Wilson-Bennett",0,0,0,0
"Taylor Turnquist, Brooke Boquist",0,0,0,0
"Taylor Turnquist, Elaine Chuli",0,0,0,0
"Taylor Turnquist, Emily Fluke",0,0,0,0
"Taylor Turnquist, Emma Greco",0,0,0,0
"Taylor Turnquist, Emma Woods",0,0,0,0
"Taylor Turnquist, Julie Allen",0,0,0,0
"Taylor Turnquist, Kristen Barbara",0,0,0,0
"Taylor Turnquist, Lindsay Eastwood",0,0,0,0
"Taylor Turnquist, Mackenzie MacNeil",0,0,0,0
"Taylor Turnquist, Megan Quinn",0,0,0,0
"Taylor Turnquist, Mikyla Grant-Mentis",0,0,0,0
"Taylor Turnquist, Natalie Marcuzzi",0,0,0,0
"Taylor Turnquist, Samantha Ridgewell",0,0,0,0
"Taylor Turnquist, Sarah Steele",0,0,0,0
"Taylor Turnquist, Sarah-Eve Coutu Godbout",0,0,0,0
"Taylor Turnquist, Shiann Darkangelo",0,0,0,0
"Taylor Turnquist, Taylor Woods",0,0,0,0
"Taylor Turnquist, Taytum Clairmont",0,0,0,0
"Taylor Wenczkowski, Tereza Vanisova",7.714285714,4.861111111,7,7.272727273
"Taylor Wenczkowski, Tori Sullivan",0,0.138888889,10,0.181818182
"Taylor Wenczkowski, Victoria Hanson",0,0,0,0
"Taylor Wenczkowski, Alyson Matteau",0,0,0,0
"Taylor Wenczkowski, Autumn MacDougall",0,0,0,0
"Taylor Wenczkowski, Brittany Colton",0,0,0,0
"Taylor Wenczkowski, Brooke Stacey",0,0,0,0
"Taylor Wenczkowski, Carly Jackson",0,0,0,0
"Taylor Wenczkowski, Cassidy MacPherson",0,0,0,0
"Taylor Wenczkowski, Caty Flagg",0,0,0,0
"Taylor Wenczkowski, Dominique Kremer",0,0,0,0
"Taylor Wenczkowski, Erin Gehen",0,0,0,0
"Taylor Wenczkowski, Hunter Accursi",0,0,0,0
"Taylor Wenczkowski, Iveta Klimasova",0,0,0,0
"Taylor Wenczkowski, Jordan Juron",0,0,0,0
"Taylor Wenczkowski, Kayla Meneghin",0,0,0,0
"Taylor Wenczkowski, Kristin Lewicki",0,0,0,0
"Taylor Wenczkowski, Lenka Curmova",0,0,0,0
"Taylor Wenczkowski, Lisa Chesson",0,0,0,0
"Taylor Wenczkowski, Marie-Jo Pelletier",0,0,0,0
"Taylor Wenczkowski, Megan Delay",0,0,0,0
"Taylor Wenczkowski, Neve Van Pelt",0,0,0,0
"Taylor Wenczkowski, Taylor Wasylk",0,0,0,0
"Taylor Wenczkowski, Whitney Dove",0,0,0,0
"Taylor Wenczkowski, Abbie Ives",0,0,0,0
"Taylor Wenczkowski, Alyssa Wohlfeiler",0,0,0,0
"Taylor Wenczkowski, Amanda Conway",0,0,0,0
"Taylor Wenczkowski, Brooke Wolejko",0,0,0,0
"Taylor Wenczkowski, Elena Orlando",0,0,0,0
"Taylor Wenczkowski, Emma Vlasic",0,0,0,0
"Taylor Wenczkowski, Grace Klienbach",0,0,0,0
"Taylor Wenczkowski, Hanna Beattie",0,0,0,0
"Taylor Wenczkowski, Janine Weber",0,0,0,0
"Taylor Wenczkowski, Katelynn Russ",0,0,0,0
"Taylor Wenczkowski, Kaycie Anderson",0,0,0,0
"Taylor Wenczkowski, Kayla Friesen",0,0,0,0
"Taylor Wenczkowski, Laurel Hill",0,0,0,0
"Taylor Wenczkowski, Mackenzie Lancaster",0,0,0,0
"Taylor Wenczkowski, Maddie Bishop",0,0,0,0
"Taylor Wenczkowski, Maeve Reilly",0,0,0,0
"Taylor Wenczkowski, Maggie LaGue",0,0,0,0
"Taylor Wenczkowski, Mariah Fujimagari",0,0,0,0
"Taylor Wenczkowski, Nicole Guagliardo",0,0,0,0
"Taylor Wenczkowski, Rachael Ade",0,0,0,0
"Taylor Wenczkowski, Sarah Hughson",0,0,0,0
"Taylor Wenczkowski, Sarah Schwenzfeier",0,0,0,0
"Taylor Wenczkowski, Shannon Doyle",0,0,0,0
"Taylor Wenczkowski, Taylor Marchin",0,0,0,0
"Taylor Wenczkowski, Tori Howran",0,0,0,0
"Taylor Wenczkowski, Allie Olnowich",0,0,0,0
"Taylor Wenczkowski, Brooke Avery",0,0,0,0
"Taylor Wenczkowski, Cailey Hutchison",0,0,0,0
"Taylor Wenczkowski, Emily Janiga",0,0,0,0
"Taylor Wenczkowski, Jayne Lewis",0,0,0,0
"Taylor Wenczkowski, Kate Leary",0,0,0,0
"Taylor Wenczkowski, Kelly Babstock",0,0,0,0
"Taylor Wenczkowski, Kendall Cornine",0,0,0,0
"Taylor Wenczkowski, Kiira Dosdall",0,0,0,0
"Taylor Wenczkowski, Leila Kilduff",0,0,0,0
"Taylor Wenczkowski, Madison Packer",0,0,0,0
"Taylor Wenczkowski, Mallory Rushton",0,0,0,0
"Taylor Wenczkowski, Paige Voight",0,0,0,0
"Taylor Wenczkowski, Rebecca Morse",0,0,0,0
"Taylor Wenczkowski, Rebecca Russo",0,0,0,0
"Taylor Wenczkowski, Sammy Kolowrat",0,0,0,0
"Taylor Wenczkowski, Saroya Tinker",0,0,0,0
"Taylor Wenczkowski, Sonjia Shelly",0,0,0,0
"Taylor Wenczkowski, Tera Hofmann",0,0,0,0
"Taylor Wenczkowski, Theresa Knutson",0,0,0,0
"Taylor Wenczkowski, Allie Thunstrom",0,0,0,0
"Taylor Wenczkowski, Amanda Leveille",0,0,0,0
"Taylor Wenczkowski, Audra Richards",0,0,0,0
"Taylor Wenczkowski, Brooke White",0,0,0,0
"Taylor Wenczkowski, Chelsey Brodt-Rosenthal",0,0,0,0
"Taylor Wenczkowski, Emma Stauber",0,0,0,0
"Taylor Wenczkowski, Haley Mack",0,0,0,0
"Taylor Wenczkowski, Haylea Schmid",0,0,0,0
"Taylor Wenczkowski, Jonna Curtis",0,0,0,0
"Taylor Wenczkowski, Lynn Astrup",0,0,0,0
"Taylor Wenczkowski, Maddie Rowe",0,0,0,0
"Taylor Wenczkowski, Meaghan Pezon",0,0,0,0
"Taylor Wenczkowski, Meghan Lorence",0,0,0,0
"Taylor Wenczkowski, Nina Rodgers",0,0,0,0
"Taylor Wenczkowski, Rose Alleva",0,0,0,0
"Taylor Wenczkowski, Sara Bustad",0,0,0,0
"Taylor Wenczkowski, Stephanie Anderson",0,0,0,0
"Taylor Wenczkowski, Sydney Baldwin",0,0,0,0
"Taylor Wenczkowski, Winny Brodt-Brown",0,0,0,0
"Taylor Wenczkowski, Amy Curlew",0,0,0,0
"Taylor Wenczkowski, Breanne Wilson-Bennett",0,0,0,0
"Taylor Wenczkowski, Brooke Boquist",0,0,0,0
"Taylor Wenczkowski, Elaine Chuli",0,0,0,0
"Taylor Wenczkowski, Emily Fluke",0,0,0,0
"Taylor Wenczkowski, Emma Greco",0,0,0,0
"Taylor Wenczkowski, Emma Woods",0,0,0,0
"Taylor Wenczkowski, Julie Allen",0,0,0,0
"Taylor Wenczkowski, Kristen Barbara",0,0,0,0
"Taylor Wenczkowski, Lindsay Eastwood",0,0,0,0
"Taylor Wenczkowski, Mackenzie MacNeil",0,0,0,0
"Taylor Wenczkowski, Megan Quinn",0,0,0,0
"Taylor Wenczkowski, Mikyla Grant-Mentis",0,0,0,0
"Taylor Wenczkowski, Natalie Marcuzzi",0,0,0,0
"Taylor Wenczkowski, Samantha Ridgewell",0,0,0,0
"Taylor Wenczkowski, Sarah Steele",0,0,0,0
"Taylor Wenczkowski, Sarah-Eve Coutu Godbout",0,0,0,0
"Taylor Wenczkowski, Shiann Darkangelo",0,0,0,0
"Taylor Wenczkowski, Taylor Woods",0,0,0,0
"Taylor Wenczkowski, Taytum Clairmont",0,0,0,0
"Tereza Vanisova, Tori Sullivan",10,0.138888889,10,0.363636364
"Tereza Vanisova, Victoria Hanson",0,0,0,0
"Tereza Vanisova, Alyson Matteau",0,0,0,0
"Tereza Vanisova, Autumn MacDougall",0,0,0,0
"Tereza Vanisova, Brittany Colton",0,0,0,0
"Tereza Vanisova, Brooke Stacey",0,0,0,0
"Tereza Vanisova, Carly Jackson",0,0,0,0
"Tereza Vanisova, Cassidy MacPherson",0,0,0,0
"Tereza Vanisova, Caty Flagg",0,0,0,0
"Tereza Vanisova, Dominique Kremer",0,0,0,0
"Tereza Vanisova, Erin Gehen",0,0,0,0
"Tereza Vanisova, Hunter Accursi",0,0,0,0
"Tereza Vanisova, Iveta Klimasova",0,0,0,0
"Tereza Vanisova, Jordan Juron",0,0,0,0
"Tereza Vanisova, Kayla Meneghin",0,0,0,0
"Tereza Vanisova, Kristin Lewicki",0,0,0,0
"Tereza Vanisova, Lenka Curmova",0,0,0,0
"Tereza Vanisova, Lisa Chesson",0,0,0,0
"Tereza Vanisova, Marie-Jo Pelletier",0,0,0,0
"Tereza Vanisova, Megan Delay",0,0,0,0
"Tereza Vanisova, Neve Van Pelt",0,0,0,0
"Tereza Vanisova, Taylor Wasylk",0,0,0,0
"Tereza Vanisova, Whitney Dove",0,0,0,0
"Tereza Vanisova, Abbie Ives",0,0,0,0
"Tereza Vanisova, Alyssa Wohlfeiler",0,0,0,0
"Tereza Vanisova, Amanda Conway",0,0,0,0
"Tereza Vanisova, Brooke Wolejko",0,0,0,0
"Tereza Vanisova, Elena Orlando",0,0,0,0
"Tereza Vanisova, Emma Vlasic",0,0,0,0
"Tereza Vanisova, Grace Klienbach",0,0,0,0
"Tereza Vanisova, Hanna Beattie",0,0,0,0
"Tereza Vanisova, Janine Weber",0,0,0,0
"Tereza Vanisova, Katelynn Russ",0,0,0,0
"Tereza Vanisova, Kaycie Anderson",0,0,0,0
"Tereza Vanisova, Kayla Friesen",0,0,0,0
"Tereza Vanisova, Laurel Hill",0,0,0,0
"Tereza Vanisova, Mackenzie Lancaster",0,0,0,0
"Tereza Vanisova, Maddie Bishop",0,0,0,0
"Tereza Vanisova, Maeve Reilly",0,0,0,0
"Tereza Vanisova, Maggie LaGue",0,0,0,0
"Tereza Vanisova, Mariah Fujimagari",0,0,0,0
"Tereza Vanisova, Nicole Guagliardo",0,0,0,0
"Tereza Vanisova, Rachael Ade",0,0,0,0
"Tereza Vanisova, Sarah Hughson",0,0,0,0
"Tereza Vanisova, Sarah Schwenzfeier",0,0,0,0
"Tereza Vanisova, Shannon Doyle",0,0,0,0
"Tereza Vanisova, Taylor Marchin",0,0,0,0
"Tereza Vanisova, Tori Howran",0,0,0,0
"Tereza Vanisova, Allie Olnowich",0,0,0,0
"Tereza Vanisova, Brooke Avery",0,0,0,0
"Tereza Vanisova, Cailey Hutchison",0,0,0,0
"Tereza Vanisova, Emily Janiga",0,0,0,0
"Tereza Vanisova, Jayne Lewis",0,0,0,0
"Tereza Vanisova, Kate Leary",0,0,0,0
"Tereza Vanisova, Kelly Babstock",0,0,0,0
"Tereza Vanisova, Kendall Cornine",0,0,0,0
"Tereza Vanisova, Kiira Dosdall",0,0,0,0
"Tereza Vanisova, Leila Kilduff",0,0,0,0
"Tereza Vanisova, Madison Packer",0,0,0,0
"Tereza Vanisova, Mallory Rushton",0,0,0,0
"Tereza Vanisova, Paige Voight",0,0,0,0
"Tereza Vanisova, Rebecca Morse",0,0,0,0
"Tereza Vanisova, Rebecca Russo",0,0,0,0
"Tereza Vanisova, Sammy Kolowrat",0,0,0,0
"Tereza Vanisova, Saroya Tinker",0,0,0,0
"Tereza Vanisova, Sonjia Shelly",0,0,0,0
"Tereza Vanisova, Tera Hofmann",0,0,0,0
"Tereza Vanisova, Theresa Knutson",0,0,0,0
"Tereza Vanisova, Allie Thunstrom",0,0,0,0
"Tereza Vanisova, Amanda Leveille",0,0,0,0
"Tereza Vanisova, Audra Richards",0,0,0,0
"Tereza Vanisova, Brooke White",0,0,0,0
"Tereza Vanisova, Chelsey Brodt-Rosenthal",0,0,0,0
"Tereza Vanisova, Emma Stauber",0,0,0,0
"Tereza Vanisova, Haley Mack",0,0,0,0
"Tereza Vanisova, Haylea Schmid",0,0,0,0
"Tereza Vanisova, Jonna Curtis",0,0,0,0
"Tereza Vanisova, Lynn Astrup",0,0,0,0
"Tereza Vanisova, Maddie Rowe",0,0,0,0
"Tereza Vanisova, Meaghan Pezon",0,0,0,0
"Tereza Vanisova, Meghan Lorence",0,0,0,0
"Tereza Vanisova, Nina Rodgers",0,0,0,0
"Tereza Vanisova, Rose Alleva",0,0,0,0
"Tereza Vanisova, Sara Bustad",0,0,0,0
"Tereza Vanisova, Stephanie Anderson",0,0,0,0
"Tereza Vanisova, Sydney Baldwin",0,0,0,0
"Tereza Vanisova, Winny Brodt-Brown",0,0,0,0
"Tereza Vanisova, Amy Curlew",0,0,0,0
"Tereza Vanisova, Breanne Wilson-Bennett",0,0,0,0
"Tereza Vanisova, Brooke Boquist",0,0,0,0
"Tereza Vanisova, Elaine Chuli",0,0,0,0
"Tereza Vanisova, Emily Fluke",0,0,0,0
"Tereza Vanisova, Emma Greco",0,0,0,0
"Tereza Vanisova, Emma Woods",0,0,0,0
"Tereza Vanisova, Julie Allen",0,0,0,0
"Tereza Vanisova, Kristen Barbara",0,0,0,0
"Tereza Vanisova, Lindsay Eastwood",0,0,0,0
"Tereza Vanisova, Mackenzie MacNeil",0,0,0,0
"Tereza Vanisova, Megan Quinn",0,0,0,0
"Tereza Vanisova, Mikyla Grant-Mentis",0,0,0,0
"Tereza Vanisova, Natalie Marcuzzi",0,0,0,0
"Tereza Vanisova, Samantha Ridgewell",0,0,0,0
"Tereza Vanisova, Sarah Steele",0,0,0,0
"Tereza Vanisova, Sarah-Eve Coutu Godbout",0,0,0,0
"Tereza Vanisova, Shiann Darkangelo",0,0,0,0
"Tereza Vanisova, Taylor Woods",0,0,0,0
"Tereza Vanisova, Taytum Clairmont",0,0,0,0
"Tori Sullivan, Victoria Hanson",0,0,10,0.181818182
"Tori Sullivan, Alyson Matteau",0,0,0,0
"Tori Sullivan, Autumn MacDougall",0,0,0,0
"Tori Sullivan, Brittany Colton",0,0,0,0
"Tori Sullivan, Brooke Stacey",0,0,0,0
"Tori Sullivan, Carly Jackson",0,0,0,0
"Tori Sullivan, Cassidy MacPherson",0,0,0,0
"Tori Sullivan, Caty Flagg",0,0,0,0
"Tori Sullivan, Dominique Kremer",0,0,0,0
"Tori Sullivan, Erin Gehen",0,0,0,0
"Tori Sullivan, Hunter Accursi",0,0,0,0
"Tori Sullivan, Iveta Klimasova",0,0,0,0
"Tori Sullivan, Jordan Juron",0,0,0,0
"Tori Sullivan, Kayla Meneghin",0,0,0,0
"Tori Sullivan, Kristin Lewicki",0,0,0,0
"Tori Sullivan, Lenka Curmova",0,0,0,0
"Tori Sullivan, Lisa Chesson",0,0,0,0
"Tori Sullivan, Marie-Jo Pelletier",0,0,0,0
"Tori Sullivan, Megan Delay",0,0,0,0
"Tori Sullivan, Neve Van Pelt",0,0,0,0
"Tori Sullivan, Taylor Wasylk",0,0,0,0
"Tori Sullivan, Whitney Dove",0,0,0,0
"Tori Sullivan, Abbie Ives",0,0,0,0
"Tori Sullivan, Alyssa Wohlfeiler",0,0,0,0
"Tori Sullivan, Amanda Conway",0,0,0,0
"Tori Sullivan, Brooke Wolejko",0,0,0,0
"Tori Sullivan, Elena Orlando",0,0,0,0
"Tori Sullivan, Emma Vlasic",0,0,0,0
"Tori Sullivan, Grace Klienbach",0,0,0,0
"Tori Sullivan, Hanna Beattie",0,0,0,0
"Tori Sullivan, Janine Weber",0,0,0,0
"Tori Sullivan, Katelynn Russ",0,0,0,0
"Tori Sullivan, Kaycie Anderson",0,0,0,0
"Tori Sullivan, Kayla Friesen",0,0,0,0
"Tori Sullivan, Laurel Hill",0,0,0,0
"Tori Sullivan, Mackenzie Lancaster",0,0,0,0
"Tori Sullivan, Maddie Bishop",0,0,0,0
"Tori Sullivan, Maeve Reilly",0,0,0,0
"Tori Sullivan, Maggie LaGue",0,0,0,0
"Tori Sullivan, Mariah Fujimagari",0,0,0,0
"Tori Sullivan, Nicole Guagliardo",0,0,0,0
"Tori Sullivan, Rachael Ade",0,0,0,0
"Tori Sullivan, Sarah Hughson",0,0,0,0
"Tori Sullivan, Sarah Schwenzfeier",0,0,0,0
"Tori Sullivan, Shannon Doyle",0,0,0,0
"Tori Sullivan, Taylor Marchin",0,0,0,0
"Tori Sullivan, Tori Howran",0,0,0,0
"Tori Sullivan, Allie Olnowich",0,0,0,0
"Tori Sullivan, Brooke Avery",0,0,0,0
"Tori Sullivan, Cailey Hutchison",0,0,0,0
"Tori Sullivan, Emily Janiga",0,0,0,0
"Tori Sullivan, Jayne Lewis",0,0,0,0
"Tori Sullivan, Kate Leary",0,0,0,0
"Tori Sullivan, Kelly Babstock",0,0,0,0
"Tori Sullivan, Kendall Cornine",0,0,0,0
"Tori Sullivan, Kiira Dosdall",0,0,0,0
"Tori Sullivan, Leila Kilduff",0,0,0,0
"Tori Sullivan, Madison Packer",0,0,0,0
"Tori Sullivan, Mallory Rushton",0,0,0,0
"Tori Sullivan, Paige Voight",0,0,0,0
"Tori Sullivan, Rebecca Morse",0,0,0,0
"Tori Sullivan, Rebecca Russo",0,0,0,0
"Tori Sullivan, Sammy Kolowrat",0,0,0,0
"Tori Sullivan, Saroya Tinker",0,0,0,0
"Tori Sullivan, Sonjia Shelly",0,0,0,0
"Tori Sullivan, Tera Hofmann",0,0,0,0
"Tori Sullivan, Theresa Knutson",0,0,0,0
"Tori Sullivan, Allie Thunstrom",0,0,0,0
"Tori Sullivan, Amanda Leveille",0,0,0,0
"Tori Sullivan, Audra Richards",0,0,0,0
"Tori Sullivan, Brooke White",0,0,0,0
"Tori Sullivan, Chelsey Brodt-Rosenthal",0,0,0,0
"Tori Sullivan, Emma Stauber",0,0,0,0
"Tori Sullivan, Haley Mack",0,0,0,0
"Tori Sullivan, Haylea Schmid",0,0,0,0
"Tori Sullivan, Jonna Curtis",0,0,0,0
"Tori Sullivan, Lynn Astrup",0,0,0,0
"Tori Sullivan, Maddie Rowe",0,0,0,0
"Tori Sullivan, Meaghan Pezon",0,0,0,0
"Tori Sullivan, Meghan Lorence",0,0,0,0
"Tori Sullivan, Nina Rodgers",0,0,0,0
"Tori Sullivan, Rose Alleva",0,0,0,0
"Tori Sullivan, Sara Bustad",0,0,0,0
"Tori Sullivan, Stephanie Anderson",0,0,0,0
"Tori Sullivan, Sydney Baldwin",0,0,0,0
"Tori Sullivan, Winny Brodt-Brown",0,0,0,0
"Tori Sullivan, Amy Curlew",0,0,0,0
"Tori Sullivan, Breanne Wilson-Bennett",0,0,0,0
"Tori Sullivan, Brooke Boquist",0,0,0,0
"Tori Sullivan, Elaine Chuli",0,0,0,0
"Tori Sullivan, Emily Fluke",0,0,0,0
"Tori Sullivan, Emma Greco",0,0,0,0
"Tori Sullivan, Emma Woods",0,0,0,0
"Tori Sullivan, Julie Allen",0,0,0,0
"Tori Sullivan, Kristen Barbara",0,0,0,0
"Tori Sullivan, Lindsay Eastwood",0,0,0,0
"Tori Sullivan, Mackenzie MacNeil",0,0,0,0
"Tori Sullivan, Megan Quinn",0,0,0,0
"Tori Sullivan, Mikyla Grant-Mentis",0,0,0,0
"Tori Sullivan, Natalie Marcuzzi",0,0,0,0
"Tori Sullivan, Samantha Ridgewell",0,0,0,0
"Tori Sullivan, Sarah Steele",0,0,0,0
"Tori Sullivan, Sarah-Eve Coutu Godbout",0,0,0,0
"Tori Sullivan, Shiann Darkangelo",0,0,0,0
"Tori Sullivan, Taylor Woods",0,0,0,0
"Tori Sullivan, Taytum Clairmont",0,0,0,0
"Victoria Hanson, Alyson Matteau",0,0,0,0
"Victoria Hanson, Autumn MacDougall",0,0,0,0
"Victoria Hanson, Brittany Colton",0,0,0,0
"Victoria Hanson, Brooke Stacey",0,0,0,0
"Victoria Hanson, Carly Jackson",0,0,0,0
"Victoria Hanson, Cassidy MacPherson",0,0,0,0
"Victoria Hanson, Caty Flagg",0,0,0,0
"Victoria Hanson, Dominique Kremer",0,0,0,0
"Victoria Hanson, Erin Gehen",0,0,0,0
"Victoria Hanson, Hunter Accursi",0,0,0,0
"Victoria Hanson, Iveta Klimasova",0,0,0,0
"Victoria Hanson, Jordan Juron",0,0,0,0
"Victoria Hanson, Kayla Meneghin",0,0,0,0
"Victoria Hanson, Kristin Lewicki",0,0,0,0
"Victoria Hanson, Lenka Curmova",0,0,0,0
"Victoria Hanson, Lisa Chesson",0,0,0,0
"Victoria Hanson, Marie-Jo Pelletier",0,0,0,0
"Victoria Hanson, Megan Delay",0,0,0,0
"Victoria Hanson, Neve Van Pelt",0,0,0,0
"Victoria Hanson, Taylor Wasylk",0,0,0,0
"Victoria Hanson, Whitney Dove",0,0,0,0
"Victoria Hanson, Abbie Ives",0,0,0,0
"Victoria Hanson, Alyssa Wohlfeiler",0,0,0,0
"Victoria Hanson, Amanda Conway",0,0,0,0
"Victoria Hanson, Brooke Wolejko",0,0,0,0
"Victoria Hanson, Elena Orlando",0,0,0,0
"Victoria Hanson, Emma Vlasic",0,0,0,0
"Victoria Hanson, Grace Klienbach",0,0,0,0
"Victoria Hanson, Hanna Beattie",0,0,0,0
"Victoria Hanson, Janine Weber",0,0,0,0
"Victoria Hanson, Katelynn Russ",0,0,0,0
"Victoria Hanson, Kaycie Anderson",0,0,0,0
"Victoria Hanson, Kayla Friesen",0,0,0,0
"Victoria Hanson, Laurel Hill",0,0,0,0
"Victoria Hanson, Mackenzie Lancaster",0,0,0,0
"Victoria Hanson, Maddie Bishop",0,0,0,0
"Victoria Hanson, Maeve Reilly",0,0,0,0
"Victoria Hanson, Maggie LaGue",0,0,0,0
"Victoria Hanson, Mariah Fujimagari",0,0,0,0
"Victoria Hanson, Nicole Guagliardo",0,0,0,0
"Victoria Hanson, Rachael Ade",0,0,0,0
"Victoria Hanson, Sarah Hughson",0,0,0,0
"Victoria Hanson, Sarah Schwenzfeier",0,0,0,0
"Victoria Hanson, Shannon Doyle",0,0,0,0
"Victoria Hanson, Taylor Marchin",0,0,0,0
"Victoria Hanson, Tori Howran",0,0,0,0
"Victoria Hanson, Allie Olnowich",0,0,0,0
"Victoria Hanson, Brooke Avery",0,0,0,0
"Victoria Hanson, Cailey Hutchison",0,0,0,0
"Victoria Hanson, Emily Janiga",0,0,0,0
"Victoria Hanson, Jayne Lewis",0,0,0,0
"Victoria Hanson, Kate Leary",0,0,0,0
"Victoria Hanson, Kelly Babstock",0,0,0,0
"Victoria Hanson, Kendall Cornine",0,0,0,0
"Victoria Hanson, Kiira Dosdall",0,0,0,0
"Victoria Hanson, Leila Kilduff",0,0,0,0
"Victoria Hanson, Madison Packer",0,0,0,0
"Victoria Hanson, Mallory Rushton",0,0,0,0
"Victoria Hanson, Paige Voight",0,0,0,0
"Victoria Hanson, Rebecca Morse",0,0,0,0
"Victoria Hanson, Rebecca Russo",0,0,0,0
"Victoria Hanson, Sammy Kolowrat",0,0,0,0
"Victoria Hanson, Saroya Tinker",0,0,0,0
"Victoria Hanson, Sonjia Shelly",0,0,0,0
"Victoria Hanson, Tera Hofmann",0,0,0,0
"Victoria Hanson, Theresa Knutson",0,0,0,0
"Victoria Hanson, Allie Thunstrom",0,0,0,0
"Victoria Hanson, Amanda Leveille",0,0,0,0
"Victoria Hanson, Audra Richards",0,0,0,0
"Victoria Hanson, Brooke White",0,0,0,0
"Victoria Hanson, Chelsey Brodt-Rosenthal",0,0,0,0
"Victoria Hanson, Emma Stauber",0,0,0,0
"Victoria Hanson, Haley Mack",0,0,0,0
"Victoria Hanson, Haylea Schmid",0,0,0,0
"Victoria Hanson, Jonna Curtis",0,0,0,0
"Victoria Hanson, Lynn Astrup",0,0,0,0
"Victoria Hanson, Maddie Rowe",0,0,0,0
"Victoria Hanson, Meaghan Pezon",0,0,0,0
"Victoria Hanson, Meghan Lorence",0,0,0,0
"Victoria Hanson, Nina Rodgers",0,0,0,0
"Victoria Hanson, Rose Alleva",0,0,0,0
"Victoria Hanson, Sara Bustad",0,0,0,0
"Victoria Hanson, Stephanie Anderson",0,0,0,0
"Victoria Hanson, Sydney Baldwin",0,0,0,0
"Victoria Hanson, Winny Brodt-Brown",0,0,0,0
"Victoria Hanson, Amy Curlew",0,0,0,0
"Victoria Hanson, Breanne Wilson-Bennett",0,0,0,0
"Victoria Hanson, Brooke Boquist",0,0,0,0
"Victoria Hanson, Elaine Chuli",0,0,0,0
"Victoria Hanson, Emily Fluke",0,0,0,0
"Victoria Hanson, Emma Greco",0,0,0,0
"Victoria Hanson, Emma Woods",0,0,0,0
"Victoria Hanson, Julie Allen",0,0,0,0
"Victoria Hanson, Kristen Barbara",0,0,0,0
"Victoria Hanson, Lindsay Eastwood",0,0,0,0
"Victoria Hanson, Mackenzie MacNeil",0,0,0,0
"Victoria Hanson, Megan Quinn",0,0,0,0
"Victoria Hanson, Mikyla Grant-Mentis",0,0,0,0
"Victoria Hanson, Natalie Marcuzzi",0,0,0,0
"Victoria Hanson, Samantha Ridgewell",0,0,0,0
"Victoria Hanson, Sarah Steele",0,0,0,0
"Victoria Hanson, Sarah-Eve Coutu Godbout",0,0,0,0
"Victoria Hanson, Shiann Darkangelo",0,0,0,0
"Victoria Hanson, Taylor Woods",0,0,0,0
"Victoria Hanson, Taytum Clairmont",0,0,0,0
"Alyson Matteau, Autumn MacDougall",7.058823529,2.361111111,10,0.909090909
"Alyson Matteau, Brittany Colton",8.333333333,0.833333333,10,0.363636364
"Alyson Matteau, Brooke Stacey",5,1.944444444,8,0.909090909
"Alyson Matteau, Carly Jackson",0,0,10,1.090909091
"Alyson Matteau, Cassidy MacPherson",8.461538462,1.805555556,10,1.454545455
"Alyson Matteau, Caty Flagg",0,0,10,0.181818182
"Alyson Matteau, Dominique Kremer",10,0.416666667,6.666666667,0.545454545
"Alyson Matteau, Erin Gehen",5.294117647,2.361111111,7.5,0.727272727
"Alyson Matteau, Hunter Accursi",7.5,1.111111111,5,0.363636364
"Alyson Matteau, Iveta Klimasova",6.25,1.111111111,5,0.727272727
"Alyson Matteau, Jordan Juron",6.428571429,1.944444444,6.666666667,1.636363636
"Alyson Matteau, Kayla Meneghin",10,0.138888889,0,0
"Alyson Matteau, Kristin Lewicki",5.882352941,2.361111111,6.666666667,1.090909091
"Alyson Matteau, Lenka Curmova",0,0.138888889,0,0.181818182
"Alyson Matteau, Lisa Chesson",0,0,0,0
"Alyson Matteau, Marie-Jo Pelletier",9.230769231,5.416666667,8.974358974,7.090909091
"Alyson Matteau, Megan Delay",7.5,0.555555556,10,0.363636364
"Alyson Matteau, Neve Van Pelt",6.363636364,1.527777778,10,0.363636364
"Alyson Matteau, Taylor Wasylk",10,0.694444444,0,0
"Alyson Matteau, Whitney Dove",10,0.138888889,8,0.909090909
"Alyson Matteau, Abbie Ives",0,0,0,0
"Alyson Matteau, Alyssa Wohlfeiler",0,0,0,0
"Alyson Matteau, Amanda Conway",0,0,0,0
